RHBMM,Accuracyyy,AGE,DRESS,Home,Jail
1,0.675,senior,black,forest,no
1,0.5732,youth,green,city,no
1,0.6865,youth,green,city,no
1,0.7034,senior,black,city,no
0,0.5698,youth,green,city,no
1,0.7489,senior,black,city,yes
1,0.7333,youth,black,city,no
0,0.7645,youth,green,city,no
1,0.5178,middle,green,city,no
0,0.8385,senior,black,city,yes
1,0.6532,middle,black,forest,no
1,0.5577,senior,red,city,no
0,0.7871,middle,red,forest,no
0,0.7399,middle,red,city,no
0,0.6716,youth,black,city,yes
0,0.9462,senior,black,city,yes
0,0.5792,senior,black,city,no
0,0.6205,senior,red,city,no
1,0.7071,middle,green,city,no
0,0.7091,middle,green,city,no
0,0.6681,middle,black,forest,no
1,0.7463,senior,black,city,no
0,0.7594,senior,black,city,no
0,0.5808,senior,green,city,no
1,0.6164,senior,green,city,no
0,0.5463,youth,green,city,no
1,0.7306,youth,green,city,no
0,0.8181,middle,red,city,no
0,0.675,senior,green,city,no
1,0.7568,senior,black,forest,no
1,0.8086,middle,black,city,no
1,0.456,middle,black,city,no
0,0.6822,senior,green,city,no
1,0.7053,middle,green,forest,no
1,0.8656,middle,red,forest,no
1,0.7884,youth,red,forest,no
0,0.391,youth,black,forest,no
0,0.6028,youth,black,city,no
0,0.7012,youth,green,city,no
1,0.9306,youth,green,forest,no
0,0.6225,middle,green,city,no
0,0.7562,middle,red,city,no
1,0.7158,middle,red,city,no
1,0.4938,middle,green,city,no
0,0.6878,middle,black,city,yes
0,0.4914,youth,black,city,no
1,0.6972,middle,black,city,no
1,0.8089,middle,black,city,no
1,0.5437,youth,green,city,yes
1,0.6859,youth,black,forest,no
1,0.519,middle,red,city,yes
1,0.5867,middle,red,city,no
1,0.8443,middle,black,city,no
1,0.9272,youth,green,city,no
0,0.6203,middle,red,city,yes
1,0.757,middle,black,forest,no
1,0.584,youth,green,forest,no
1,0.8629,middle,green,forest,yes
1,0.4723,middle,red,forest,no
1,0.7898,senior,red,city,no
1,0.856,youth,green,city,no
0,0.7496,middle,black,city,no
1,0.6235,middle,red,forest,no
0,0.5504,senior,red,city,no
1,0.7487,youth,black,city,no
1,0.8201,youth,red,forest,no
1,0.7504,middle,black,forest,no
1,0.6026,youth,green,city,yes
1,0.6986,senior,red,forest,no
1,0.406,youth,red,city,no
1,0.7106,youth,green,city,no
1,0.7557,youth,black,city,no
0,0.6015,senior,black,city,no
0,0.63,senior,red,city,no
1,0.3886,youth,green,city,no
1,0.49370000000000003,senior,green,forest,no
0,0.6199,senior,red,city,no
0,0.7622,youth,black,city,no
0,0.7749,senior,green,city,no
1,0.6247,youth,red,city,no
1,0.5498,senior,green,city,yes
0,0.3773,middle,black,city,no
1,0.7689,youth,green,city,no
1,0.7613,senior,black,forest,no
1,0.873,senior,black,city,no
0,0.7869,youth,red,city,yes
0,0.4163,middle,black,city,no
1,0.7111,middle,black,city,no
0,0.6005,middle,green,city,no
0,0.6068,youth,black,city,no
1,0.8416,senior,green,city,no
0,0.7321,youth,black,city,no
1,0.7761,middle,black,city,no
1,0.3877,youth,green,city,no
0,0.5946,senior,red,city,no
1,0.831,youth,red,forest,no
0,0.7767,middle,red,city,no
0,0.7371,middle,black,city,no
1,0.7406,youth,black,city,no
0,0.6553,senior,red,city,no
1,0.6908,youth,red,forest,no
1,0.6832,youth,green,city,no
0,0.4859,middle,black,city,no
0,0.804,middle,green,city,no
0,0.5876,youth,red,city,yes
0,0.8535,youth,red,city,yes
1,0.7394,youth,red,city,yes
0,0.6006,middle,black,city,yes
1,0.5938,senior,green,city,no
1,0.8658,middle,green,forest,no
0,0.9768,middle,black,city,no
1,0.663,middle,black,city,no
1,0.7778,senior,green,city,no
0,0.8952,youth,red,city,no
1,0.8071,youth,black,city,no
1,0.7626,middle,green,city,no
0,0.8594,youth,black,city,no
1,0.7974,senior,red,city,yes
1,0.5217,youth,green,city,no
0,0.4633,youth,red,forest,no
0,0.7478,youth,black,city,no
0,0.6451,youth,black,city,no
0,0.7069,senior,black,forest,no
0,0.8621,youth,red,forest,no
1,0.6268,middle,green,city,no
0,0.4763,youth,red,city,no
1,0.68,youth,black,city,no
1,0.8337,senior,black,forest,no
1,0.6498,middle,black,city,yes
1,0.6116,youth,black,city,no
1,0.8435,senior,red,forest,no
1,0.756,senior,green,forest,no
1,0.7299,middle,green,forest,no
0,0.7798,middle,red,city,no
0,0.6936,middle,black,city,yes
0,0.6981,youth,green,city,no
0,0.6449,middle,black,city,no
0,0.3564,senior,black,city,no
1,0.691,middle,red,city,no
1,0.6938,youth,black,forest,no
1,0.6097,senior,black,city,no
0,0.6668,middle,black,city,no
1,0.7091,middle,green,city,no
0,0.6147,youth,green,city,yes
1,0.7248,senior,green,city,no
1,0.5833,youth,green,forest,no
1,0.9504,youth,green,city,no
1,0.8607,middle,green,forest,no
1,0.4609,senior,black,forest,no
0,0.5672,middle,black,city,no
0,0.6801,middle,black,city,no
0,0.8121,middle,red,city,no
1,0.8571,youth,red,forest,no
0,0.6813,senior,black,city,no
0,0.7314,middle,black,city,yes
0,0.6843,senior,red,city,no
1,0.8804,senior,black,city,no
1,0.7294,middle,black,forest,no
0,0.5998,youth,red,city,no
1,0.791,youth,red,forest,no
1,0.7462,youth,black,city,no
0,0.8153,youth,red,city,no
1,0.5715,youth,green,forest,no
0,0.5828,middle,red,city,no
0,0.7537,middle,black,city,no
1,0.9003,youth,green,forest,no
0,0.331,youth,black,city,no
1,0.6379,youth,black,forest,no
1,0.6905,youth,black,forest,no
1,0.7347,middle,green,city,no
0,0.4372,middle,red,forest,no
0,0.7658,middle,black,city,no
0,0.6375,middle,red,city,no
1,0.4184,youth,green,forest,no
1,0.4924,youth,green,forest,no
1,0.7319,middle,black,forest,no
1,0.3734,senior,green,forest,no
1,0.6732,middle,green,city,no
1,0.7459,youth,black,forest,yes
1,0.5797,youth,green,forest,no
0,0.7418,senior,red,city,no
1,0.7189,middle,black,city,no
0,0.6066,middle,green,city,no
0,0.5624,youth,red,city,no
0,0.3476,youth,black,city,no
0,0.8398,middle,black,city,yes
1,0.7481,senior,black,city,no
1,0.7967,youth,red,forest,no
0,0.5917,youth,black,forest,no
1,0.647,senior,green,city,no
1,0.4609,youth,green,city,no
1,0.756,middle,green,forest,yes
1,0.7385,youth,green,forest,no
0,0.5937,senior,black,forest,yes
1,0.6026,senior,black,forest,no
0,0.6174,youth,red,city,yes
1,0.6495,youth,red,city,no
1,0.6175,middle,red,city,no
1,0.7566,middle,green,city,yes
1,0.8539,youth,green,city,no
0,0.8438,youth,black,city,no
0,0.6961,middle,green,city,no
1,0.4517,senior,black,city,yes
1,0.7555,senior,black,forest,no
1,0.545,senior,red,forest,no
0,0.6078,middle,black,city,no
0,0.4298,middle,red,city,yes
0,0.7143,senior,black,city,no
0,0.8476,middle,red,city,no
1,0.8293,youth,red,forest,yes
1,0.8914,senior,red,city,no
0,0.7877,middle,red,city,no
1,0.6874,senior,red,city,no
1,0.8442,youth,red,forest,no
1,0.5736,youth,green,city,yes
0,0.667,middle,green,city,no
0,0.7838,youth,black,city,no
0,0.5986,middle,red,city,no
0,0.7233,senior,green,city,no
1,0.6738,youth,green,city,no
1,0.749,middle,red,city,no
0,0.7398,youth,red,forest,no
0,0.7375,youth,black,city,no
1,0.8075,senior,red,city,no
1,0.7466,middle,black,forest,no
0,0.8349,middle,black,city,no
1,0.6776,middle,black,city,no
1,0.746,middle,green,city,no
0,0.7103,middle,black,city,yes
0,0.5628,youth,green,city,no
1,0.6983,youth,green,city,no
1,0.7885,youth,red,city,no
1,0.6736,senior,black,city,no
1,0.7897,youth,green,city,yes
0,0.724,youth,green,city,no
1,0.7985,middle,black,forest,no
0,0.5869,senior,green,city,no
1,0.8007,middle,black,forest,no
1,0.6704,senior,red,forest,no
0,0.8043,senior,green,city,no
0,0.7161,senior,red,city,no
1,0.551,middle,green,city,no
0,0.549,senior,black,city,no
1,0.6979,middle,red,city,yes
1,0.5931,senior,green,city,yes
1,0.3934,youth,black,forest,no
1,0.8646,youth,red,city,no
0,0.5901,youth,black,city,no
1,0.8482,middle,green,forest,yes
0,0.5618,senior,red,city,no
0,0.5857,middle,red,forest,no
0,0.8672,senior,black,city,no
0,0.7541,middle,black,city,no
1,0.8577,youth,black,city,yes
1,0.9042,youth,black,forest,no
0,0.742,youth,black,city,no
0,0.7118,senior,red,city,no
0,0.6852,middle,black,city,no
1,0.845,youth,black,forest,no
1,0.5912,senior,green,city,no
0,0.3703,middle,red,city,no
0,0.7678,middle,red,city,no
1,0.7242,senior,black,city,no
0,0.6655,senior,black,forest,no
0,0.5709,senior,red,city,no
1,0.8055,youth,black,city,no
0,0.4834,middle,red,city,no
1,0.5526,middle,black,city,no
0,0.5173,youth,green,city,no
1,0.7583,youth,green,forest,no
1,0.5012,middle,black,forest,yes
1,0.7348,senior,red,city,yes
1,0.553,senior,red,city,no
0,0.814,youth,red,city,no
0,0.7231,youth,red,city,no
1,0.6476,middle,black,city,no
0,0.7835,middle,black,forest,yes
0,0.6431,youth,red,city,no
0,0.7264,middle,black,city,no
0,0.6078,youth,black,city,no
1,0.507,youth,red,city,no
0,0.8251,middle,black,city,no
0,0.5052,middle,black,city,no
0,0.5894,youth,red,city,no
0,0.7664,youth,red,city,no
1,0.7548,youth,red,forest,no
0,0.7348,senior,red,city,no
0,0.617,middle,red,forest,no
0,0.4946,youth,green,city,no
0,0.7992,youth,red,city,no
1,0.873,senior,green,city,no
0,0.8155,youth,red,city,no
1,0.7431,youth,green,city,no
1,0.7326,middle,black,forest,no
1,0.8985,youth,black,city,no
0,0.7056,middle,black,city,no
1,0.6307,youth,black,city,yes
1,0.9712,middle,red,forest,no
0,0.7759,senior,green,city,no
1,0.6771,youth,red,city,yes
0,0.6235,middle,green,city,no
0,0.6578,middle,red,city,no
1,0.9078,senior,black,forest,yes
0,0.6326,middle,red,forest,no
0,0.6772,youth,black,city,no
0,0.7285,middle,red,city,no
1,0.6924,youth,black,city,no
0,0.5733,senior,green,city,no
1,0.6647,middle,green,city,no
0,0.6403,youth,black,city,no
1,0.7683,youth,black,forest,no
1,0.4271,youth,green,forest,no
1,0.482,middle,green,forest,no
0,0.931,youth,red,city,no
1,0.7804,senior,black,city,no
0,0.4346,youth,red,city,no
0,0.4808,youth,red,city,no
0,0.5364,middle,green,city,no
0,0.627,youth,red,city,no
0,0.5227,youth,red,city,no
1,0.8263,middle,green,forest,no
0,0.7848,senior,black,city,no
0,0.733,youth,red,city,no
1,0.5364,youth,red,city,no
1,0.7366,senior,green,forest,yes
1,0.7261,youth,black,city,no
1,0.8133,middle,red,city,no
1,0.7728,senior,black,forest,no
1,0.6233,senior,green,city,no
1,0.8297,middle,red,city,no
0,0.5598,middle,red,forest,no
1,0.9239,middle,green,city,yes
1,0.8215,senior,green,forest,no
0,0.8321,youth,green,city,no
1,0.6646,senior,black,city,no
0,0.6484,middle,red,city,no
1,0.7752,senior,green,city,no
1,0.8327,youth,green,forest,yes
0,0.6281,senior,green,city,no
0,0.688,youth,black,city,no
1,0.8256,middle,black,city,yes
1,0.6545,middle,black,forest,no
1,0.7002,middle,black,forest,yes
1,0.6463,youth,black,city,no
1,0.6159,youth,red,forest,yes
1,0.4638,youth,black,forest,no
1,0.7838,youth,red,forest,yes
0,0.7689,middle,black,city,no
0,0.7197,middle,red,city,no
1,0.7246,youth,black,forest,no
0,0.8074,senior,black,city,no
1,0.6666,youth,green,forest,yes
1,0.826,middle,black,forest,no
0,0.7688,youth,black,city,no
1,0.6491,middle,green,forest,no
0,0.7495,middle,green,city,no
0,0.6481,youth,green,city,no
1,0.5799,middle,green,forest,no
0,0.5073,youth,black,forest,no
1,0.734,youth,green,forest,no
1,0.763,youth,green,city,no
1,0.5898,senior,black,city,no
0,0.6992,middle,black,city,no
0,0.9138,middle,black,city,yes
0,0.7236,youth,red,city,no
1,0.823,youth,green,forest,no
0,0.7622,youth,black,forest,yes
1,0.7011,youth,black,city,no
1,0.5208,middle,green,city,no
1,0.6768,middle,green,city,no
0,0.4559,middle,black,city,no
1,0.5508,middle,green,forest,no
1,0.4495,youth,black,city,no
1,0.8298,middle,green,city,no
1,0.8376,middle,green,forest,no
1,0.6521,middle,green,city,no
1,0.7844,middle,green,forest,no
0,0.7495,youth,red,forest,no
1,0.8175,youth,black,city,no
1,0.845,youth,red,city,no
1,0.8297,middle,green,forest,no
1,0.7754,senior,red,city,no
0,0.657,senior,black,city,no
0,0.7895,youth,black,city,no
0,0.7025,youth,green,city,no
1,0.7315,middle,black,city,no
0,0.5609,senior,black,city,yes
1,0.814,youth,green,city,no
0,0.6328,middle,black,city,no
1,0.4791,youth,green,city,no
0,0.5311,youth,black,city,no
0,0.7513,senior,black,city,yes
0,0.8203,youth,green,city,no
0,0.4004,senior,black,city,yes
1,0.7879,middle,black,city,no
0,0.7183,youth,black,city,no
1,0.6158,middle,green,forest,yes
0,0.7237,middle,black,city,yes
1,0.7202,youth,green,forest,no
1,0.7167,youth,black,city,no
1,0.7858,youth,green,forest,no
0,0.7176,youth,black,city,no
1,0.7246,senior,black,forest,no
0,0.7196,youth,black,city,no
1,0.7317,youth,green,city,no
1,0.7348,youth,green,city,no
1,0.7914,middle,black,city,no
0,0.6689,youth,red,city,no
1,0.7185,youth,red,city,no
0,0.5097,senior,red,city,no
0,0.6679,middle,black,city,no
0,0.6574,middle,black,city,no
1,0.5861,senior,green,city,no
1,0.6958,middle,green,forest,no
1,0.6082,senior,red,forest,no
0,0.839,senior,red,city,no
0,0.852,middle,green,city,no
1,0.5537,youth,green,city,no
0,0.5135,middle,green,city,no
0,0.89,youth,red,forest,no
1,0.4853,middle,green,city,no
1,0.6617,middle,black,city,no
1,0.734,senior,green,forest,yes
0,0.4973,senior,red,city,no
0,0.6577,senior,green,city,no
1,0.6448,senior,green,city,no
0,0.7472,middle,black,city,no
1,0.8364,senior,green,city,no
1,0.7115,youth,green,forest,no
0,0.6618,youth,red,forest,no
1,0.5588,youth,green,forest,no
1,0.7974,youth,green,city,no
0,0.457,senior,red,city,no
1,0.4877,middle,black,city,no
1,0.6292,senior,red,forest,no
0,0.6074,youth,black,city,yes
0,0.8081,youth,green,city,yes
1,0.8001,youth,black,city,no
0,0.691,youth,black,city,yes
0,0.6641,youth,black,city,no
1,0.6706,middle,black,forest,no
1,0.5623,middle,green,forest,yes
0,0.8273,youth,black,city,no
1,0.8233,youth,red,city,no
0,0.4248,middle,red,city,no
1,0.2975,senior,green,forest,no
0,0.607,youth,green,city,no
0,0.567,youth,black,forest,yes
1,0.614,senior,green,forest,no
0,0.4544,youth,red,city,no
0,0.676,youth,green,city,no
1,0.5366,middle,green,city,no
0,0.7658,senior,red,city,no
0,0.5208,youth,black,city,no
1,0.7556,middle,black,city,no
1,0.7055,middle,red,city,no
1,0.5248,youth,red,forest,no
0,0.5488,youth,black,city,no
0,0.7043,youth,red,forest,yes
1,0.7347,youth,black,forest,no
0,0.5491,youth,red,forest,no
0,0.6722,youth,red,forest,no
0,0.7433,senior,green,city,yes
1,0.8204,senior,black,city,no
0,0.8193,middle,black,city,no
0,0.7897,youth,red,city,yes
1,0.8325,youth,red,city,no
1,0.5912,youth,black,forest,no
1,0.8579,senior,black,city,no
0,0.6364,middle,red,city,no
1,0.7001,middle,red,forest,no
0,0.5493,youth,red,city,no
1,0.7577,middle,black,city,no
1,0.7721,senior,green,city,no
0,0.696,middle,black,city,no
0,0.4512,youth,red,city,no
1,0.8947,senior,green,forest,no
1,0.5799,senior,green,forest,no
0,0.763,senior,black,city,no
1,0.7458,senior,black,city,no
1,0.834,middle,red,city,no
1,0.7186,senior,red,city,no
0,0.8,youth,red,city,no
1,0.6917,youth,red,city,no
1,0.6493,youth,red,city,yes
0,0.8333,youth,black,city,no
0,0.5055,youth,green,city,no
0,0.6084,youth,black,city,no
0,0.9734,senior,red,city,no
1,0.6407,middle,black,city,no
0,0.7878,senior,black,city,no
0,0.5308,senior,black,city,no
1,0.7672,youth,black,city,no
1,0.4909,youth,red,city,no
1,0.7793,middle,red,city,no
0,0.8491,middle,black,city,no
0,0.6093,youth,red,forest,no
1,0.473,youth,green,forest,no
1,0.6796,senior,red,city,no
1,0.6266,middle,red,forest,no
0,0.3521,youth,black,city,no
1,0.7863,youth,black,city,no
1,0.7504,youth,red,forest,no
0,0.6861,middle,red,city,no
1,0.837,youth,green,forest,no
1,0.7003,middle,black,city,no
0,0.6735,senior,black,city,no
1,0.7459,senior,black,city,no
1,0.5847,middle,green,forest,no
0,0.7735,middle,black,city,no
1,0.8484,youth,black,city,no
1,0.5945,youth,green,forest,no
0,0.482,senior,black,city,yes
1,0.6839,youth,green,forest,no
0,0.6524,senior,black,city,no
0,0.6953,middle,red,forest,yes
1,0.5374,senior,black,forest,no
1,0.8679,youth,red,forest,no
1,0.6378,middle,green,city,yes
1,0.7298,middle,black,forest,no
0,0.8298,middle,black,city,no
0,0.6286,senior,green,city,no
0,0.7905,youth,red,city,no
1,0.6843,youth,green,city,yes
1,0.8108,middle,black,forest,yes
1,0.7132,youth,green,city,no
1,0.5415,youth,red,forest,no
0,0.5237,youth,red,city,no
1,0.6501,middle,red,city,no
1,0.6998,youth,black,forest,no
1,0.7911,youth,black,forest,yes
1,0.5412,middle,black,city,no
0,0.9346,senior,black,city,no
1,0.7741,youth,red,city,no
1,0.7603,middle,green,city,no
1,0.7204,youth,green,city,no
1,0.7431,youth,black,forest,no
1,0.5585,youth,black,city,no
1,0.8307,youth,green,city,no
0,0.384,youth,black,city,no
1,0.5235,senior,green,forest,no
0,0.7817,youth,black,city,no
0,0.392,youth,green,city,no
1,0.7785,middle,green,city,no
0,0.4887,youth,red,city,no
1,0.5682,youth,green,forest,no
0,0.6209,youth,black,city,no
1,0.6602,middle,red,forest,no
0,0.3763,youth,black,city,no
1,0.6471,youth,black,forest,yes
0,0.4553,youth,green,city,yes
0,0.8095,middle,red,city,no
1,0.7826,middle,black,city,no
1,0.8081,middle,black,forest,no
1,0.8775,middle,red,city,no
0,0.5777,senior,black,city,no
1,0.4605,middle,green,forest,no
1,0.7511,middle,green,city,no
1,0.59,youth,green,forest,no
1,0.813,youth,green,city,no
1,0.8583,senior,red,city,no
0,0.8202,youth,black,city,no
1,0.7219,middle,black,city,no
1,0.6773,senior,black,forest,no
1,0.7638,middle,green,city,yes
0,0.4753,senior,black,city,no
0,0.7198,youth,green,city,no
1,0.7207,youth,black,city,yes
0,0.7083,youth,black,city,no
0,0.7748,middle,red,city,no
1,0.7224,youth,red,forest,no
1,0.744,middle,green,city,no
0,0.6279,youth,red,city,no
0,0.6202,senior,black,city,no
1,0.7839,youth,black,city,yes
1,0.3919,youth,green,forest,no
1,0.7402,youth,green,forest,no
0,0.8449,middle,red,city,no
1,0.7797,youth,red,city,no
1,0.8662,youth,black,forest,no
0,0.6378,senior,black,city,no
1,0.7826,middle,green,city,no
1,0.7012,youth,green,forest,yes
0,0.6038,youth,green,city,no
1,0.7757,youth,black,city,no
1,0.6266,youth,black,forest,yes
1,0.8344,youth,red,city,no
0,0.7121,youth,red,forest,no
0,0.6502,youth,green,city,no
0,0.5078,middle,red,city,no
1,0.7533,senior,black,city,no
1,0.8198,youth,red,city,no
0,0.8981,senior,black,city,no
1,0.7726,middle,green,city,yes
0,0.6218,youth,red,city,no
0,0.6571,senior,red,city,no
0,0.7532,youth,black,city,no
0,0.5059,youth,black,city,no
1,0.7237,senior,black,city,no
1,0.8716,youth,black,city,yes
1,0.8079,middle,red,city,no
1,0.697,youth,green,forest,no
1,0.7644,middle,green,city,no
1,0.9024,middle,red,forest,yes
0,0.5092,middle,red,city,no
0,0.6683,senior,green,city,no
1,0.6941,youth,green,city,no
1,0.8066,youth,black,forest,no
1,0.8564,youth,red,city,no
1,0.7625,senior,black,city,no
1,0.8088,youth,black,forest,no
1,0.6939,senior,green,city,no
1,0.7463,middle,red,city,no
1,0.7036,middle,green,forest,no
0,0.6672,youth,green,city,no
0,0.9013,youth,red,forest,no
1,0.593,middle,green,city,yes
1,0.8151,middle,green,city,no
1,0.7618,middle,black,forest,no
0,0.8959,youth,green,city,no
0,0.8674,middle,black,city,no
0,0.6117,youth,black,city,yes
1,0.2805,youth,black,city,no
0,0.6319,middle,red,city,no
1,0.8184,middle,black,forest,no
0,0.7522,senior,red,city,no
1,0.8361,senior,green,city,no
0,0.4548,youth,red,city,no
0,0.7081,middle,black,city,no
1,0.4562,senior,green,forest,no
1,0.5544,middle,black,forest,no
1,0.6924,youth,green,forest,no
1,0.6246,senior,black,city,no
1,0.6608,middle,green,city,yes
1,0.7566,senior,green,forest,yes
0,0.3918,senior,black,city,no
1,0.5517,senior,green,forest,no
0,0.5621,youth,red,city,no
0,0.7895,youth,red,city,no
0,0.6805,youth,red,city,no
0,0.6669,senior,green,city,no
0,0.7341,youth,black,city,no
0,0.7899,middle,red,city,yes
1,0.7505,youth,green,forest,yes
1,0.748,senior,red,city,no
1,0.5912,youth,black,city,no
1,0.5989,youth,green,city,no
1,0.7783,senior,red,city,no
1,0.6759,youth,black,city,no
0,0.5744,youth,red,city,no
1,0.5791,youth,black,city,no
1,0.7603,middle,black,city,yes
0,0.775,youth,black,city,no
0,0.673,middle,black,city,no
1,0.635,youth,black,city,no
1,0.8059,middle,black,forest,no
0,0.5017,middle,black,city,no
0,0.5302,senior,black,city,no
0,0.861,senior,black,city,no
0,0.4686,middle,black,forest,no
1,0.8388,middle,green,forest,no
0,0.5708,youth,green,city,no
0,0.9347,middle,black,city,no
1,0.6317,youth,green,forest,yes
1,0.6539,middle,black,city,no
1,0.778,youth,green,city,no
1,0.7535,senior,green,forest,no
0,0.5492,senior,red,forest,yes
0,0.4224,middle,red,city,no
1,0.6402,middle,red,city,yes
1,0.6871,youth,green,city,no
1,0.6458,middle,green,city,no
0,0.3397,senior,black,city,no
1,0.5804,youth,green,city,no
1,0.7939,senior,green,city,no
1,0.6414,youth,green,forest,no
0,0.6886,middle,black,city,no
1,0.7356,middle,green,city,no
1,0.6551,youth,black,city,no
1,0.8763,middle,green,forest,yes
0,0.64,middle,black,city,no
1,0.4858,middle,green,forest,no
1,0.653,middle,green,forest,no
0,0.5002,senior,black,city,no
1,0.6897,youth,green,city,no
0,0.5887,youth,black,city,no
1,0.711,middle,black,city,no
1,0.7252,senior,black,forest,yes
1,0.7228,middle,red,forest,no
0,0.8742,middle,red,city,no
0,0.7235,senior,green,city,no
1,0.5708,middle,green,city,no
1,0.3876,senior,black,city,yes
1,0.7027,youth,black,forest,no
0,0.833,senior,black,city,yes
0,0.6697,middle,red,city,no
1,0.7384,middle,red,forest,no
0,0.4766,middle,black,city,no
0,0.7879,youth,red,forest,no
1,0.5634,youth,red,city,no
1,0.4853,middle,black,city,no
1,0.4665,middle,green,city,no
0,0.4879,middle,black,city,no
1,0.7995,senior,black,forest,no
1,0.6771,youth,green,city,yes
1,0.8641,senior,red,city,no
1,0.762,senior,black,forest,no
1,0.803,youth,green,city,no
1,0.5926,youth,green,city,no
1,0.7351,youth,green,city,no
0,0.8104,youth,black,city,no
1,0.5741,youth,black,city,no
1,0.7754,youth,black,forest,no
1,0.6995,middle,black,city,yes
1,0.9124,senior,black,city,no
0,0.5746,youth,black,city,no
1,0.757,youth,red,city,no
1,0.607,middle,black,city,no
0,0.7508,middle,black,city,no
0,0.8771,youth,red,city,yes
0,0.6856,middle,green,city,no
0,0.7892,middle,black,city,yes
1,0.6384,senior,green,city,no
0,0.69,middle,black,city,yes
1,0.4433,youth,green,city,no
1,0.7627,senior,black,forest,no
1,0.6187,middle,green,forest,no
1,0.7183,middle,red,city,no
1,0.7348,middle,green,city,yes
1,0.6949,senior,green,forest,no
0,0.7758,senior,red,city,no
1,0.5255,senior,green,forest,no
1,0.7642,youth,black,forest,no
1,0.9264,senior,green,forest,no
1,0.6868,senior,green,forest,no
1,0.7146,senior,red,city,no
1,0.6916,middle,black,city,no
1,0.8512,youth,green,forest,no
1,0.5782,youth,green,city,no
1,0.8708,youth,green,city,yes
0,0.7429,middle,black,city,no
1,0.7509,youth,green,city,yes
0,0.9387,youth,black,city,no
1,0.7775,youth,green,city,no
0,0.787,youth,black,city,no
0,0.6845,middle,black,city,no
1,0.7855,youth,green,city,no
1,0.8814,middle,red,city,no
1,0.6832,senior,black,forest,no
1,0.7596,middle,red,forest,no
1,0.5042,youth,black,city,no
0,0.7687,middle,red,forest,no
0,0.5832,middle,green,city,no
0,0.6623,youth,red,city,no
1,0.8248,youth,black,city,no
0,0.8874,senior,red,city,yes
1,0.7912,youth,black,city,no
1,0.8477,middle,green,city,no
1,0.8544,senior,red,city,no
0,0.7556,youth,red,city,no
1,0.6596,middle,red,forest,no
1,0.7593,middle,black,forest,yes
0,0.8537,youth,red,forest,no
1,0.5911,senior,black,forest,yes
1,0.7191,middle,red,city,no
1,0.451,youth,green,city,no
0,0.4433,youth,red,city,no
1,0.7716,middle,red,city,no
1,0.3964,youth,black,city,no
1,0.4726,middle,green,forest,no
0,0.7461,youth,green,city,no
1,0.4357,youth,black,forest,no
1,0.6886,senior,green,forest,no
0,0.7348,youth,black,city,no
0,0.4486,youth,black,city,no
1,0.7743,senior,green,forest,no
1,0.7896,youth,red,city,no
0,0.8408,senior,black,forest,no
1,0.806,senior,black,forest,no
1,0.6953,senior,green,forest,no
0,0.7246,middle,green,city,no
0,0.7643,middle,red,city,no
1,0.8726,youth,black,forest,no
1,0.6267,youth,green,city,no
0,0.8268,senior,red,city,no
1,0.7045,middle,black,city,no
0,0.7895,senior,red,forest,no
0,0.7177,senior,red,city,no
0,0.6689,youth,black,city,no
1,0.7004,youth,green,city,no
1,0.694,middle,green,city,no
1,0.6202,youth,black,forest,no
0,0.8373,youth,green,city,no
0,0.5167,senior,green,city,no
0,0.7633,youth,red,city,no
1,0.7704,middle,red,city,no
1,0.7215,youth,red,forest,no
1,0.5568,senior,red,city,no
1,0.6494,middle,red,forest,no
1,0.9501,youth,black,forest,yes
0,0.6568,youth,red,city,no
1,0.7269,middle,red,forest,no
0,0.7917,youth,green,city,no
1,0.5923,middle,black,city,no
0,0.7488,youth,red,city,yes
0,0.7915,middle,red,city,no
0,0.5472,youth,black,city,yes
0,0.7729,youth,green,city,no
0,0.6722,youth,black,city,no
0,0.7351,youth,black,city,no
0,0.7038,middle,green,city,no
1,0.7849,senior,green,city,no
1,0.5343,middle,black,forest,yes
1,0.6959,middle,black,forest,no
0,0.5213,youth,red,forest,no
1,0.6413,youth,red,city,no
1,0.8909,youth,black,forest,no
0,0.6414,senior,black,forest,no
1,0.4779,middle,green,city,no
0,0.6406,middle,black,city,no
1,0.8014,youth,red,forest,no
1,0.7246,youth,red,city,no
1,0.8349,youth,green,city,no
1,0.6406,youth,green,forest,no
0,0.7302,middle,red,forest,no
0,0.7474,middle,black,forest,no
0,0.6582,youth,red,city,no
1,0.6241,middle,black,city,no
0,0.5552,youth,red,forest,no
0,0.5996,middle,black,city,no
1,0.7879,senior,black,city,no
1,0.9422,middle,black,city,yes
0,0.6803,youth,red,city,no
0,0.6317,youth,black,city,no
1,0.9281,middle,black,city,no
0,0.5864,middle,red,city,no
1,0.6881,youth,black,city,yes
1,0.7896,senior,red,city,no
1,0.7813,senior,black,forest,no
0,0.706,middle,red,city,no
1,0.7689,senior,red,city,no
0,0.7187,middle,black,city,no
0,0.6175,senior,black,city,no
0,0.4114,youth,red,city,no
0,0.7107,middle,black,city,no
0,0.6669,youth,red,city,no
1,0.7316,middle,red,city,no
0,0.6414,senior,red,city,no
0,0.7365,middle,red,city,no
1,0.7461,youth,black,city,no
0,0.6605,middle,red,city,no
1,0.7664,youth,red,city,no
0,0.4668,youth,black,city,no
1,0.331,middle,green,city,yes
1,0.7262,middle,green,forest,no
0,0.9203,middle,black,city,no
