RHBMM,Accuracyyy,AGE,DRESS,Home,Jail
1,0.5178,middle,black,city,yes
0,0.4174,youth,black,city,yes
1,0.7998,middle,black,forest,yes
0,0.5066,middle,black,forest,no
1,0.698,youth,red,city,yes
1,0.8697,youth,black,city,no
0,0.4766,youth,black,city,no
0,0.6322,middle,black,forest,yes
0,0.7982,middle,black,city,yes
0,0.9495,youth,black,city,no
1,0.6012,youth,black,forest,no
0,0.5794,senior,black,city,no
0,0.6987,youth,red,forest,no
0,0.7355,youth,red,city,no
1,0.7783,middle,green,city,yes
1,0.7256,senior,black,city,no
1,0.5981,youth,green,city,no
0,0.6488,youth,red,city,no
1,0.8124,middle,black,forest,no
0,0.7888,senior,red,city,yes
0,0.6483,youth,black,city,no
0,0.7142,senior,red,city,no
0,0.6456,middle,black,city,yes
0,0.8106,youth,black,city,no
1,0.7117,youth,black,city,yes
0,0.831,youth,black,city,no
0,0.8078,youth,green,city,no
0,0.7747,youth,green,city,yes
1,0.5621,middle,green,forest,no
0,0.5175,senior,red,city,no
1,0.594,senior,red,forest,no
1,0.8011,senior,green,forest,no
1,0.6515,middle,green,city,no
1,0.49370000000000003,youth,black,forest,no
0,0.7254,youth,black,forest,no
1,0.7159,senior,black,city,no
0,0.4198,middle,red,forest,no
1,0.7136,youth,black,city,yes
0,0.6759,youth,black,city,no
1,0.9286,senior,red,forest,yes
1,0.8788,senior,green,city,no
1,0.648,middle,red,forest,no
1,0.6059,youth,black,city,no
0,0.7802,youth,black,city,no
0,0.6004,senior,black,city,no
0,0.8251,middle,black,city,no
0,0.561,youth,black,forest,yes
0,0.6122,senior,black,forest,no
1,0.5608,middle,black,forest,no
1,0.5422,senior,green,forest,no
1,0.6846,youth,black,city,no
1,0.8006,senior,green,city,yes
0,0.6895,middle,black,city,no
1,0.6786,middle,black,forest,no
0,0.5138,middle,green,city,no
1,0.7136,youth,black,forest,no
1,0.8368,youth,black,forest,no
1,0.8481,youth,green,city,no
0,0.7416,senior,black,city,yes
0,0.7594,youth,black,city,no
1,0.7883,youth,black,city,no
0,0.5894,senior,red,forest,no
0,0.5637,senior,green,city,no
1,0.8802,middle,black,city,yes
1,0.7154,middle,black,city,no
0,0.6929,youth,black,city,no
0,0.6187,middle,red,city,yes
0,0.5861,youth,green,city,yes
1,0.7697,middle,black,forest,no
0,0.6687,senior,green,city,yes
0,0.806,youth,black,city,no
1,0.5953,middle,black,city,no
1,0.7846,youth,red,city,yes
1,0.6331,youth,red,forest,no
1,0.6462,middle,black,forest,no
0,0.5325,middle,black,city,yes
1,0.5997,youth,black,forest,no
1,0.5892,senior,black,forest,no
0,0.7714,senior,green,city,no
0,0.73740000000000006,youth,green,city,no
0,0.6844,senior,red,forest,no
1,0.7773,middle,red,forest,no
1,0.7415,youth,green,forest,no
0,0.7126,middle,black,city,no
0,0.7472,middle,red,forest,no
0,0.7853,youth,red,forest,yes
0,0.8085,senior,black,city,no
1,0.6938,youth,green,city,no
0,0.8678,youth,red,city,no
0,0.6598,youth,black,city,no
1,0.7736,middle,red,city,no
1,0.7679,middle,red,city,no
1,0.5602,middle,green,forest,no
1,0.7013,middle,black,city,yes
1,0.8708,middle,green,city,yes
0,0.6578,senior,green,city,no
1,0.6424,middle,black,city,no
0,0.7237,middle,black,city,no
0,0.6331,middle,black,city,no
1,0.8016,senior,black,city,no
1,0.5797,senior,green,city,yes
1,0.5654,middle,green,forest,no
1,0.7175,middle,red,forest,no
1,0.7363,youth,green,city,no
1,0.3941,middle,green,city,no
1,0.8382,senior,red,city,yes
0,0.5751,youth,red,city,no
0,0.811,youth,black,city,no
1,0.8723,middle,black,city,no
1,0.7213,youth,green,city,no
0,0.468,senior,red,city,no
1,0.9389,middle,red,city,no
1,0.7292,middle,red,city,no
1,0.8275,senior,red,forest,no
1,0.6042,youth,black,city,no
1,0.9565,middle,black,forest,yes
1,0.6375,youth,green,city,yes
1,0.7035,middle,green,city,yes
1,0.7367,middle,green,forest,no
0,0.7132,middle,red,city,no
0,0.6325,youth,red,city,no
1,0.6652,youth,green,forest,no
0,0.7858,middle,green,city,no
1,0.4627,youth,green,forest,no
1,0.7748,middle,green,city,no
1,0.7544,middle,green,city,no
0,0.8156,youth,black,city,no
1,0.7963,senior,red,forest,no
0,0.2766,senior,red,forest,yes
0,0.7778,youth,black,city,no
1,0.7592,youth,red,city,yes
1,0.5917,middle,green,city,no
0,0.7979,senior,black,city,no
1,0.7342,youth,green,city,no
0,0.7045,senior,red,city,no
0,0.6214,youth,green,city,no
0,0.8268,senior,black,city,yes
1,0.8207,middle,red,forest,yes
0,0.6195,youth,black,city,no
0,0.6729,middle,red,city,no
1,0.802,middle,black,forest,no
0,0.5921,youth,red,city,yes
1,0.6498,youth,black,city,no
1,0.7058,youth,black,forest,no
0,0.7102,youth,green,city,no
1,0.8516,middle,black,forest,no
1,0.561,youth,green,city,no
1,0.7036,youth,black,city,no
1,0.5492,middle,black,forest,no
1,0.6928,middle,green,forest,no
1,0.6511,middle,green,city,no
1,0.7239,middle,green,forest,no
0,0.7466,youth,red,forest,no
0,0.7702,middle,red,city,no
0,0.7299,youth,black,city,no
1,0.7709,senior,green,city,no
0,0.6649,youth,black,forest,no
0,0.7819,senior,red,city,no
1,0.493,youth,green,city,no
0,0.6917,middle,black,city,no
1,0.636,youth,black,forest,no
1,0.7452,middle,green,city,no
1,0.7964,senior,black,forest,yes
0,0.7708,youth,black,city,no
1,0.6949,middle,red,city,no
0,0.7971,youth,red,city,no
1,0.4865,senior,black,city,yes
0,0.7703,senior,red,city,no
0,0.7843,youth,red,city,no
1,0.6101,senior,green,forest,no
1,0.761,middle,red,forest,no
1,0.8373,senior,green,forest,yes
1,0.6348,senior,green,city,no
1,0.7038,senior,black,city,no
1,0.6361,senior,red,forest,no
0,0.8249,youth,black,city,no
1,0.8078,middle,red,city,no
0,0.6624,senior,black,city,no
0,0.4486,youth,black,city,yes
1,0.8359,youth,black,city,no
1,0.6797,middle,red,city,no
1,0.6315,youth,red,city,no
1,0.8452,senior,black,forest,no
0,0.8704,youth,green,city,yes
1,0.7581,youth,green,forest,yes
0,0.5561,senior,black,city,yes
1,0.8292,senior,black,city,yes
0,0.8247,middle,black,city,no
1,0.653,middle,black,forest,no
1,0.7373,youth,red,city,no
0,0.5248,youth,black,city,no
1,0.5956,middle,black,city,no
1,0.6562,middle,black,city,no
1,0.5183,youth,green,city,no
1,0.6326,youth,red,city,no
1,0.5674,middle,black,city,no
0,0.9066,middle,black,city,no
1,0.5307,middle,green,forest,no
1,0.6083,youth,red,city,no
0,0.5201,senior,black,city,no
1,0.6646,youth,black,forest,no
0,0.8268,youth,black,city,no
0,0.8032,middle,red,city,no
1,0.6052,middle,black,forest,no
0,0.6154,senior,red,city,no
0,0.7948,senior,red,city,no
0,0.6652,youth,black,city,no
0,0.5808,middle,red,forest,no
1,0.8774,youth,black,city,no
1,0.565,senior,green,forest,no
0,0.3839,youth,black,city,no
0,0.7994,senior,red,city,no
0,0.6614,youth,black,city,no
1,0.6809,senior,black,forest,no
1,0.7894,middle,black,forest,no
0,0.6475,middle,black,city,no
1,0.6644,middle,black,forest,no
1,0.6917,middle,green,city,no
1,0.7647,middle,red,forest,yes
1,0.7755,senior,green,city,no
1,0.6285,middle,red,city,no
0,0.7738,senior,black,city,no
0,0.661,youth,black,city,no
0,0.6904,middle,black,city,no
1,0.5823,youth,red,city,no
0,0.5686,youth,black,city,no
1,0.7357,youth,red,city,no
0,0.6314,middle,black,forest,no
1,0.7584,middle,red,city,no
1,0.7565,youth,black,city,no
0,0.7877,youth,red,forest,no
1,0.4729,middle,black,city,no
1,0.8297,middle,green,city,no
0,0.4041,middle,black,forest,yes
1,0.8276,senior,green,city,yes
1,0.704,middle,green,forest,no
1,0.683,youth,green,city,no
1,0.7743,middle,black,city,no
1,0.8151,youth,black,city,no
1,0.7138,middle,green,city,no
1,0.7657,middle,red,city,no
1,0.7332,youth,black,city,no
0,0.8125,youth,red,city,no
0,0.7182,youth,red,city,no
0,0.6708,youth,red,forest,no
1,0.5995,youth,green,forest,no
1,0.8696,senior,black,city,no
0,0.8326,youth,black,city,no
0,0.8658,youth,red,city,yes
1,0.6358,middle,red,forest,no
0,0.8765,youth,red,city,no
0,0.7534,senior,green,city,no
0,0.7347,middle,black,city,no
1,0.828,middle,black,forest,yes
1,0.6498,senior,black,city,no
1,0.9464,middle,green,city,no
0,0.7139,senior,black,city,yes
1,0.7485,middle,black,forest,no
1,0.6578,youth,red,city,yes
0,0.5946,youth,green,forest,no
1,0.6774,senior,green,forest,no
0,0.7308,middle,black,forest,no
1,0.7187,youth,black,forest,no
0,0.4952,youth,red,forest,yes
0,0.6029,middle,black,city,no
0,0.6166,senior,green,city,no
1,0.7098,middle,green,city,no
1,0.5542,middle,green,city,no
0,0.7041,senior,green,city,no
0,0.4998,middle,black,forest,yes
1,0.7563,youth,green,forest,no
1,0.863,youth,black,forest,no
1,0.7695,youth,red,forest,yes
1,0.794,senior,green,city,no
1,0.5679,youth,black,city,no
1,0.6031,senior,green,city,no
1,0.655,middle,green,city,no
0,0.5968,youth,red,forest,no
0,0.5531,youth,black,city,yes
1,0.8883,middle,green,city,no
1,0.8055,senior,red,forest,no
1,0.6556,youth,black,forest,yes
0,0.8938,senior,green,city,no
0,0.4493,middle,black,forest,yes
1,0.6306,youth,black,forest,no
1,0.6098,youth,green,forest,yes
1,0.6802,youth,black,city,no
1,0.5888,youth,green,forest,yes
1,0.699,middle,black,forest,no
1,0.887,middle,green,forest,no
0,0.8585,senior,red,city,no
0,0.6998,youth,black,city,no
0,0.655,senior,red,city,no
0,0.6708,youth,red,city,no
1,0.8452,middle,black,city,no
1,0.6892,youth,red,city,no
0,0.4786,youth,black,city,no
1,0.7428,youth,black,forest,no
0,0.4749,youth,red,forest,no
0,0.4076,middle,black,city,no
0,0.7223,middle,green,city,no
1,0.5135,middle,black,city,no
1,0.7286,middle,black,forest,yes
0,0.7855,youth,black,city,no
1,0.7608,middle,green,forest,no
0,0.7063,youth,red,forest,no
1,0.6161,senior,black,city,no
1,0.8096,middle,black,city,yes
0,0.7859,youth,black,city,no
0,0.5665,youth,black,city,no
1,0.8779,youth,black,city,no
0,0.6994,youth,green,city,yes
1,0.5412,youth,green,city,no
1,0.8031,middle,black,city,no
1,0.722,senior,red,city,yes
0,0.6846,youth,black,city,no
1,0.6781,youth,green,city,no
0,0.6415,youth,red,city,no
1,0.77,youth,green,forest,no
1,0.7993,middle,green,city,no
0,0.6677,middle,black,city,no
1,0.7923,middle,black,forest,no
1,0.8,middle,black,forest,no
0,0.5907,senior,red,city,no
1,0.7285,youth,black,forest,no
1,0.7671,middle,green,city,no
0,0.8374,youth,black,city,no
1,0.7715,senior,black,city,no
1,0.7509,youth,red,forest,no
1,0.7986,middle,red,city,no
1,0.5774,youth,black,city,no
0,0.7541,middle,red,city,no
1,0.5954,middle,green,forest,no
0,0.4932,senior,green,city,no
1,0.8323,youth,red,forest,no
1,0.4649,youth,green,city,no
1,0.6449,middle,green,forest,no
1,0.7513,middle,red,forest,no
1,0.6916,middle,black,city,no
1,0.5582,middle,red,forest,no
1,0.8534,senior,black,forest,no
0,0.7503,middle,black,forest,no
1,0.7452,middle,black,city,no
1,0.6567,youth,red,city,no
1,0.8274,youth,green,city,no
1,0.6274,youth,green,city,no
1,0.7763,senior,green,city,no
1,0.7346,middle,red,city,no
0,0.5691,senior,green,city,no
0,0.5105,middle,black,forest,no
0,0.7773,senior,green,city,no
0,0.446,youth,green,city,no
1,0.7088,youth,green,forest,no
1,0.6867,senior,green,city,no
0,0.8342,youth,red,forest,no
0,0.8883,youth,red,city,no
0,0.619,senior,red,city,no
1,0.8368,middle,green,forest,no
1,0.6762,youth,green,city,no
1,0.4712,youth,green,forest,yes
1,0.4313,youth,green,forest,yes
1,0.404,middle,green,city,no
1,0.9053,senior,green,city,yes
0,0.614,senior,red,city,no
1,0.5374,youth,black,city,no
1,0.6663,youth,green,city,no
1,0.6654,senior,black,forest,no
0,0.4649,youth,black,city,no
0,0.7772,youth,black,city,no
1,0.6789,senior,red,city,yes
1,0.8013,middle,black,city,no
1,0.8323,youth,black,city,no
0,0.6086,youth,red,city,no
0,0.8406,senior,black,city,no
1,0.744,senior,green,city,no
0,0.7636,youth,black,city,yes
0,0.5937,senior,red,city,no
1,0.8491,youth,red,forest,no
1,0.801,middle,green,forest,no
1,0.7092,youth,red,forest,no
1,0.707,middle,black,forest,yes
1,0.602,senior,green,forest,no
1,0.7531,middle,green,city,no
1,0.6982,senior,black,city,no
0,0.7622,middle,green,city,no
0,0.5752,youth,red,city,yes
1,0.4824,middle,red,forest,yes
1,0.6104,youth,green,city,no
1,0.777,youth,black,city,no
1,0.8401,middle,red,forest,no
0,0.7074,youth,green,city,no
0,0.6827,middle,red,forest,no
0,0.7265,middle,red,city,no
1,0.7255,middle,black,forest,no
1,0.6671,middle,black,forest,no
1,0.678,senior,black,city,yes
1,0.931,youth,black,city,no
0,0.7974,middle,green,city,no
1,0.5985,middle,black,city,no
1,0.7762,senior,red,city,no
0,0.8071,youth,red,city,yes
1,0.7518,senior,green,city,no
0,0.7453,middle,red,city,no
0,0.7089,middle,red,city,no
1,0.5915,middle,black,city,no
0,0.5121,middle,red,city,no
1,0.6732,middle,green,forest,no
0,0.4073,youth,green,city,no
0,0.6292,senior,red,city,no
1,0.6691,youth,black,city,no
1,0.5292,youth,green,forest,no
1,0.7931,youth,black,city,no
1,0.8008,youth,red,forest,no
1,0.7087,senior,black,forest,yes
1,0.7938,youth,red,city,no
1,0.6932,middle,green,city,no
1,0.7765,youth,red,forest,yes
1,0.5617,youth,green,forest,no
1,0.7705,middle,green,city,no
1,0.7404,youth,black,forest,no
1,0.774,youth,red,city,no
1,0.8846,youth,red,forest,no
0,0.6333,senior,red,forest,no
1,0.4242,youth,black,forest,no
0,0.6944,middle,black,city,no
0,0.7433,middle,red,city,no
0,0.8323,middle,black,city,no
1,0.7192,youth,black,forest,no
0,0.407,youth,black,city,no
1,0.6588,middle,black,forest,no
1,0.7137,youth,black,forest,no
1,0.7443,youth,red,forest,no
0,0.5921,youth,green,city,no
0,0.7027,senior,red,city,no
1,0.5416,middle,green,city,no
0,0.6736,middle,black,city,no
1,0.7553,middle,black,forest,no
1,0.9112,middle,green,city,no
0,0.7878,youth,red,city,no
0,0.7831,senior,red,forest,no
1,0.59,middle,black,forest,no
0,0.6055,youth,green,city,no
0,0.9057,youth,red,city,no
1,0.6823,middle,green,forest,no
1,0.7427,youth,green,city,no
1,0.5906,youth,black,city,no
0,0.5946,middle,red,city,no
1,0.5421,youth,green,forest,no
1,0.799,youth,black,city,yes
0,0.5111,youth,red,city,no
0,0.5593,youth,red,city,no
1,0.788,senior,green,forest,no
1,0.7924,middle,green,forest,no
1,0.8621,middle,red,city,yes
1,0.7414,youth,red,city,yes
0,0.5958,middle,green,city,no
0,0.7488,middle,red,city,no
0,0.5932,middle,black,city,no
0,0.73740000000000006,middle,black,city,no
1,0.8988,senior,black,forest,no
0,0.6635,senior,green,city,no
1,0.5933,youth,black,forest,no
0,0.6457,senior,red,city,no
0,0.6401,youth,green,city,no
1,0.6931,middle,green,forest,no
0,0.798,senior,black,city,no
1,0.502,senior,black,forest,no
1,0.6391,middle,green,forest,no
0,0.6288,middle,black,city,no
0,0.5526,middle,red,city,no
1,0.7587,youth,red,forest,no
0,0.8284,youth,black,city,yes
0,0.6662,youth,black,city,no
0,0.6425,senior,red,city,no
1,0.7256,middle,red,forest,no
1,0.3818,middle,green,forest,no
1,0.6182,youth,green,city,no
0,0.6142,middle,red,city,no
1,0.6966,youth,black,city,no
0,0.775,senior,green,city,no
1,0.9141,youth,black,forest,no
1,0.5666,middle,black,city,no
1,0.81,senior,green,forest,no
1,0.8473,youth,black,forest,no
1,0.6906,middle,green,forest,no
0,0.7891,middle,red,city,no
0,0.7952,middle,black,city,no
1,0.39,middle,black,forest,no
0,0.7914,senior,red,city,no
1,0.7765,senior,green,city,no
1,0.8021,youth,black,city,no
1,0.7879,youth,black,city,no
1,0.5229,senior,green,city,no
0,0.7398,youth,green,city,no
0,0.5653,middle,black,city,no
1,0.5247,youth,black,forest,no
0,0.6942,youth,red,forest,no
0,0.6189,youth,red,forest,no
0,0.7751,middle,green,city,no
1,0.611,youth,green,city,no
0,0.5658,youth,black,city,yes
0,0.8109,youth,green,city,no
0,0.5406,middle,red,city,no
1,0.5439,middle,black,city,no
1,0.523,middle,green,city,no
0,0.7816,youth,black,city,no
1,0.7867,senior,red,forest,no
1,0.7926,youth,red,forest,no
0,0.765,youth,green,city,no
1,0.4759,youth,black,city,no
1,0.7733,youth,red,forest,no
0,0.6489,senior,red,city,no
1,0.5598,senior,black,forest,no
0,0.8187,youth,red,city,no
1,0.7386,middle,black,forest,no
1,0.7614,youth,red,forest,no
1,0.5461,middle,red,city,yes
0,0.7918,senior,red,forest,no
0,0.7712,senior,green,city,yes
0,0.3608,youth,red,city,no
1,0.8112,senior,green,city,yes
0,0.7914,youth,black,forest,no
1,0.7926,middle,black,forest,yes
1,0.6792,senior,black,forest,no
0,0.7356,youth,red,city,no
0,0.7843,senior,black,city,no
1,0.5962,senior,black,city,no
1,0.5885,middle,black,forest,no
1,0.6944,middle,green,city,no
0,0.7993,youth,green,city,no
0,0.7978,youth,green,city,no
0,0.5642,middle,red,city,no
1,0.4028,middle,green,forest,no
0,0.5941,youth,red,forest,no
1,0.8188,youth,black,city,no
1,0.7591,youth,black,city,no
1,0.6994,youth,black,city,yes
0,0.8876,senior,red,forest,no
0,0.5175,middle,red,city,no
0,0.8563,youth,black,city,no
1,0.5511,youth,green,forest,yes
0,0.6721,youth,red,city,no
0,0.8109,senior,black,city,yes
1,0.7971,middle,red,city,yes
1,0.6509,senior,green,forest,no
1,0.5472,youth,green,city,no
0,0.7187,middle,red,city,no
1,0.7958,middle,red,city,no
0,0.7088,senior,black,city,no
1,0.287,youth,black,forest,yes
1,0.8443,senior,black,city,no
1,0.8216,middle,green,city,yes
1,0.7215,youth,green,forest,no
1,0.7185,youth,red,city,no
1,0.7295,middle,green,city,yes
1,0.5927,youth,green,city,no
1,0.8181,youth,green,city,no
1,0.403,youth,red,city,no
1,0.6834,middle,green,city,no
0,0.6223,senior,black,city,no
1,0.7839,youth,red,city,no
0,0.7571,youth,black,city,yes
1,0.6278,youth,black,forest,no
1,0.686,senior,black,city,yes
0,0.8221,middle,red,city,no
0,0.6331,youth,red,city,yes
1,0.8279,youth,black,city,no
0,0.7689,middle,green,city,no
1,0.727,youth,black,city,no
0,0.8759,middle,black,city,no
1,0.8042,senior,black,city,no
1,0.6717,senior,black,forest,no
0,0.7211,youth,green,city,no
1,0.8243,middle,black,forest,no
0,0.6532,youth,green,city,no
1,0.6199,middle,green,city,no
1,0.9303,middle,green,city,no
1,0.8637,youth,green,forest,no
0,0.5618,senior,green,city,no
1,0.5867,senior,black,forest,no
1,0.6594,middle,red,forest,no
0,0.7992,senior,green,city,no
0,0.8459,senior,black,city,no
1,0.7181,youth,green,forest,no
1,0.7164,youth,black,city,no
1,0.6632,youth,green,city,no
0,0.6355,middle,black,forest,no
0,0.8453,middle,green,city,no
1,0.525,middle,green,city,no
0,0.8015,middle,green,city,no
1,0.6795,middle,green,city,yes
0,0.74,senior,black,city,yes
1,0.8069,youth,red,city,no
0,0.4229,youth,green,city,yes
0,0.6512,senior,black,city,yes
1,0.8109,senior,green,city,no
1,0.7503,middle,green,forest,no
1,0.6563,middle,green,forest,no
1,0.82,middle,red,forest,no
1,0.5184,middle,black,city,no
1,0.7288,youth,red,city,no
1,0.5515,middle,red,forest,no
0,0.6851,youth,red,city,no
0,0.6045,middle,red,forest,no
0,0.6694,youth,black,city,no
1,0.7961,middle,red,forest,no
1,0.816,youth,red,forest,no
1,0.5532,middle,black,city,no
0,0.8348,senior,green,city,no
0,0.6636,youth,black,city,no
0,0.6395,youth,red,city,no
0,0.684,middle,red,city,no
1,0.594,youth,black,forest,no
1,0.5118,middle,green,city,no
1,0.7535,middle,green,city,no
0,0.3697,middle,black,city,no
1,0.6174,youth,black,city,no
1,0.8065,youth,black,forest,no
0,0.5749,senior,red,city,no
1,0.6809,youth,green,city,no
0,0.4925,senior,black,forest,no
0,0.7159,senior,red,city,no
0,0.805,middle,green,city,no
1,0.7944,youth,green,forest,no
1,0.6255,youth,green,city,yes
1,0.6727,youth,red,city,no
1,0.6381,youth,green,forest,no
0,0.9359,youth,black,city,no
0,0.3837,senior,red,city,no
1,0.7827,youth,red,city,no
0,0.5776,youth,red,forest,no
1,0.6077,middle,green,forest,no
1,0.6374,senior,black,city,yes
1,0.7634,senior,green,forest,yes
1,0.756,middle,black,forest,no
0,0.8166,youth,black,city,no
0,0.5991,senior,red,city,no
1,0.597,middle,black,forest,no
0,0.5385,youth,black,city,no
1,0.6463,youth,black,city,no
0,0.6197,youth,black,city,no
0,0.8173,youth,green,city,no
1,0.7603,youth,red,city,no
1,0.6132,youth,red,forest,no
1,0.7779,senior,green,forest,no
1,0.6944,middle,black,forest,no
0,0.6697,senior,black,city,yes
1,0.6534,youth,black,forest,no
0,0.6873,senior,black,city,no
0,0.3568,middle,red,city,no
1,0.5019,middle,black,forest,no
0,0.7424,senior,black,city,no
1,0.6519,youth,black,city,no
0,0.6083,senior,black,city,no
0,0.6286,senior,black,city,no
1,0.7945,senior,red,forest,no
0,0.8463,middle,red,forest,yes
0,0.8253,senior,black,city,no
1,0.8252,youth,black,city,no
0,0.5741,senior,green,city,no
0,0.7404,youth,red,city,no
1,0.9005,middle,red,city,no
0,0.8967,middle,black,city,no
1,0.8098,youth,green,city,no
0,0.7524,senior,black,city,yes
1,0.5724,middle,black,forest,no
0,0.611,senior,red,city,no
1,0.746,middle,black,city,no
0,0.5421,youth,red,city,yes
0,0.6598,senior,black,city,no
0,0.5632,youth,red,city,no
1,0.7679,middle,black,forest,no
0,0.8056,youth,red,city,no
0,0.5786,middle,black,city,no
1,0.6018,middle,black,forest,no
0,0.5989,youth,green,city,no
1,0.6465,youth,black,forest,no
0,0.3107,senior,red,city,no
1,0.7258,youth,red,forest,no
1,0.5728,youth,black,city,no
1,0.4472,youth,green,city,no
0,0.6473,middle,red,city,yes
0,0.7344,youth,red,forest,yes
1,0.7977,middle,black,forest,no
0,0.8002,middle,green,city,no
0,0.7718,youth,red,city,no
1,0.6716,youth,black,forest,no
1,0.8778,middle,black,city,yes
1,0.4757,youth,black,city,yes
1,0.6646,youth,red,city,no
1,0.7474,youth,black,city,yes
0,0.6805,youth,black,city,no
0,0.5645,senior,black,city,yes
1,0.957,middle,black,city,no
0,0.8441,middle,red,city,no
1,0.8748,youth,green,city,no
0,0.771,youth,green,city,yes
0,0.3699,middle,red,forest,no
1,0.5946,youth,red,city,no
1,0.7436,middle,green,city,no
1,0.6304,middle,black,city,no
1,0.6343,youth,green,city,no
1,0.8033,senior,black,city,yes
0,0.518,youth,red,forest,no
1,0.5102,middle,green,city,no
1,0.7087,youth,green,forest,no
1,0.6376,youth,black,city,no
0,0.7434,youth,red,city,no
0,0.8224,middle,black,city,no
0,0.637,youth,red,city,no
1,0.7604,youth,green,city,no
1,0.6616,youth,black,city,no
1,0.7242,senior,black,forest,no
0,0.8719,youth,black,city,no
0,0.8835,youth,black,city,no
1,0.8262,youth,red,forest,no
1,0.7522,youth,green,city,no
0,0.8418,youth,red,city,no
1,0.7483,youth,black,forest,no
1,0.6741,senior,green,city,no
0,0.5647,middle,black,city,no
0,0.6021,youth,green,city,yes
1,0.5747,youth,green,city,no
1,0.7914,middle,red,city,no
0,0.5788,middle,black,city,no
1,0.8364,youth,black,city,yes
1,0.5005,youth,green,forest,no
0,0.7341,youth,red,city,no
1,0.758,youth,red,city,no
1,0.7126,middle,black,forest,no
0,0.9267,senior,red,city,no
1,0.7022,youth,black,forest,yes
0,0.726,youth,red,forest,no
0,0.6642,youth,black,city,no
1,0.63,middle,red,forest,no
1,0.7856,youth,green,city,no
1,0.5923,youth,red,forest,no
0,0.4326,youth,black,city,no
1,0.7587,senior,black,forest,no
1,0.7579,senior,black,city,yes
1,0.8104,senior,green,forest,yes
1,0.8012,senior,green,city,no
1,0.549,youth,black,city,no
1,0.4115,youth,red,city,no
1,0.7506,youth,red,forest,no
1,0.7868,middle,black,city,no
0,0.5091,middle,red,city,no
1,0.5961,senior,black,city,no
1,0.6803,middle,red,forest,no
0,0.508,youth,red,city,no
0,0.7315,middle,red,city,no
1,0.7528,youth,black,city,no
1,0.6356,senior,black,city,no
0,0.7799,senior,red,city,no
1,0.6363,youth,red,forest,no
1,0.8519,senior,black,city,no
1,0.7334,middle,green,forest,no
1,0.7828,middle,green,forest,no
1,0.866,senior,black,city,yes
1,0.4999,senior,green,city,yes
0,0.8485,youth,black,city,no
0,0.5807,youth,red,city,no
1,0.7851,middle,green,city,no
1,0.7027,senior,green,city,no
1,0.6098,middle,black,forest,no
1,0.7138,senior,green,forest,yes
0,0.8261,middle,black,city,no
1,0.7897,youth,red,city,no
1,0.2787,senior,green,forest,no
1,0.6529,middle,green,city,no
1,0.7163,middle,green,forest,no
1,0.4617,middle,black,city,yes
0,0.3702,youth,red,city,no
1,0.5983,middle,green,city,no
1,0.8108,middle,black,city,no
0,0.7227,youth,black,city,no
1,0.8015,middle,red,city,no
1,0.6839,youth,green,forest,no
0,0.7835,middle,red,city,no
0,0.3672,youth,red,city,yes
0,0.8297,middle,red,forest,no
1,0.8243,youth,black,city,no
0,0.7887,senior,black,city,no
0,0.7019,middle,red,city,no
0,0.9324,senior,red,city,no
1,0.6362,youth,green,city,no
1,0.8505,middle,green,city,yes
0,0.6002,youth,black,city,no
0,0.5295,senior,black,city,no
1,0.6281,senior,black,city,no
1,0.7142,youth,green,forest,yes
0,0.5937,youth,red,forest,no
1,0.6886,senior,red,city,no
1,0.8212,senior,red,forest,no
1,0.7227,senior,green,forest,yes
0,0.5683,youth,red,city,no
1,0.7716,youth,black,forest,no
0,0.5982,senior,red,city,no
0,0.6829,middle,black,city,yes
0,0.7979,youth,black,city,no
1,0.8155,youth,black,city,yes
1,0.7599,senior,green,city,no
0,0.6154,youth,red,forest,no
0,0.69,youth,red,city,no
1,0.7305,middle,black,city,no
1,0.8682,middle,red,city,no
0,0.6692,youth,green,city,no
1,0.7124,senior,black,city,no
1,0.6279,middle,black,city,no
0,0.6876,senior,black,city,no
0,0.4848,youth,black,city,no
0,0.8221,middle,green,city,no
0,0.627,youth,black,city,no
0,0.539,youth,red,city,no
0,0.5436,middle,red,city,no
1,0.4975,youth,black,city,no
0,0.7478,youth,red,city,no
0,0.4606,middle,black,city,no
1,0.7966,youth,green,city,no
1,0.7755,youth,green,city,no
1,0.6847,middle,green,city,no
1,0.6436,middle,black,city,no
0,0.6765,senior,black,forest,no
0,0.3735,youth,green,city,no
0,0.7725,youth,red,city,no
0,0.8581,youth,black,city,no
0,0.784,middle,black,city,yes
1,0.7725,middle,green,city,no
1,0.6399,youth,green,forest,no
1,0.754,youth,black,forest,no
0,0.7193,middle,black,city,no
0,0.5501,middle,black,city,no
0,0.7067,youth,black,city,no
1,0.9125,senior,red,city,no
0,0.6987,youth,green,city,no
1,0.6699,middle,green,city,no
1,0.9109,senior,black,city,no
0,0.9607,youth,black,city,no
0,0.7899,youth,red,city,no
1,0.5747,youth,black,city,no
1,0.4947,youth,black,city,no
1,0.6071,middle,green,city,no
0,0.6038,youth,green,city,no
0,0.5846,youth,red,city,no
1,0.6285,youth,green,city,no
1,0.5352,middle,black,city,no
1,0.9275,senior,red,city,no
1,0.7943,youth,red,city,no
0,0.6104,senior,black,city,no
1,0.7065,youth,black,city,no
1,0.5813,youth,black,city,yes
1,0.7533,middle,black,city,no
1,0.6079,youth,black,forest,no
