RHBMM,Accuracyyy,AGE,DRESS,Home,Jail
0,0.7896,youth,red,city,no
0,0.4369,youth,red,city,no
1,0.5079,youth,red,city,no
1,0.7078,youth,black,city,no
0,0.5892,youth,green,city,no
1,0.7585,youth,black,forest,yes
1,0.7666,youth,green,forest,no
0,0.9108,youth,black,city,no
1,0.88,youth,black,city,yes
1,0.43,youth,green,city,no
0,0.5518,youth,black,forest,no
1,0.6041,youth,green,forest,no
1,0.7949,youth,green,forest,no
1,0.5876,senior,green,city,no
0,0.7395,senior,red,city,no
1,0.652,youth,black,forest,no
0,0.6093,youth,red,forest,no
1,0.7365,youth,black,forest,no
1,0.7791,youth,green,city,no
0,0.766,youth,red,city,no
0,0.7494,middle,black,city,no
0,0.7467,middle,green,city,no
0,0.6101,senior,black,city,no
1,0.5466,youth,black,forest,no
0,0.7354,middle,black,city,no
0,0.5657,senior,black,city,yes
1,0.8671,middle,green,city,no
1,0.7757,senior,green,city,no
1,0.6629,senior,red,forest,yes
1,0.5591,youth,red,city,yes
0,0.5824,middle,red,forest,no
0,0.3488,middle,black,city,no
0,0.728,youth,black,city,no
0,0.6518,middle,black,city,no
1,0.7907,youth,red,city,no
1,0.5714,middle,black,city,no
1,0.6093,youth,green,city,no
0,0.7282,senior,black,city,no
0,0.6097,youth,red,city,no
0,0.6355,middle,black,city,no
1,0.6663,middle,green,forest,no
0,0.5552,youth,black,city,no
0,0.6815,senior,black,city,no
0,0.7475,youth,red,city,no
0,0.7188,youth,green,city,no
1,0.6472,middle,black,city,no
1,0.7317,youth,black,forest,no
1,0.7569,youth,red,forest,no
0,0.7772,youth,red,city,no
0,0.4593,senior,red,city,no
0,0.577,youth,black,city,no
1,0.5918,youth,red,city,no
0,0.6644,middle,black,city,no
0,0.739,middle,red,city,no
1,0.6688,middle,black,city,yes
1,0.672,middle,red,city,no
0,0.6824,middle,red,forest,no
0,0.6239,middle,green,city,yes
1,0.4508,youth,green,city,no
0,0.7177,youth,green,city,no
1,0.6585,youth,green,forest,no
0,0.8654,senior,green,city,no
1,0.8757,youth,black,forest,no
1,0.6792,senior,red,city,no
0,0.7372,youth,black,city,no
1,0.5993,middle,green,city,no
1,0.6867,youth,red,forest,no
1,0.5677,youth,red,city,no
0,0.5623,youth,black,city,no
1,0.6368,middle,black,forest,no
0,0.7255,senior,black,city,no
1,0.7495,youth,black,city,no
0,0.787,youth,black,city,no
0,0.8585,senior,green,city,no
1,0.7004,senior,green,forest,no
0,0.9806,senior,red,city,no
0,0.6681,youth,red,city,no
0,0.9424,senior,black,city,no
1,0.6817,youth,green,forest,no
1,0.7818,youth,red,forest,no
1,0.6078,middle,black,city,no
1,0.6808,youth,red,forest,no
0,0.7358,youth,red,city,no
1,0.4111,senior,black,forest,no
1,0.7817,youth,green,city,no
1,0.7284,youth,green,forest,no
0,0.6055,youth,green,city,no
0,0.7711,middle,red,city,no
0,0.6176,youth,red,city,no
1,0.7524,middle,black,city,yes
0,0.7833,middle,red,forest,no
1,0.6768,middle,black,forest,no
1,0.9335,youth,green,forest,yes
1,0.4951,youth,green,forest,no
1,0.5966,youth,red,city,no
1,0.6692,middle,green,city,yes
1,0.8632,middle,black,city,no
1,0.8672,youth,green,forest,no
0,0.75,middle,green,city,no
1,0.7893,middle,green,forest,no
0,0.4705,youth,red,city,no
0,0.8722,middle,red,city,no
1,0.7956,middle,green,city,no
1,0.5217,youth,green,city,no
0,0.5849,middle,black,city,yes
1,0.9292,senior,red,forest,no
0,0.6622,middle,green,city,no
1,0.6686,youth,black,city,yes
1,0.644,middle,red,forest,no
1,0.569,senior,green,forest,no
1,0.7632,youth,green,forest,no
0,0.7193,senior,green,city,no
0,0.6216,youth,black,city,no
0,0.829,youth,red,city,yes
0,0.751,senior,red,city,no
1,0.5778,youth,red,city,no
0,0.7139,middle,green,city,no
0,0.7774,youth,red,city,yes
0,0.7847,youth,black,city,no
1,0.8156,middle,red,city,no
0,0.854,youth,red,city,no
0,0.8808,youth,red,forest,no
0,0.9105,middle,black,city,no
1,0.4781,middle,green,city,no
1,0.6258,youth,black,city,no
0,0.653,youth,red,city,no
0,0.7993,youth,black,city,yes
1,0.7021,youth,red,city,no
1,0.729,middle,green,city,no
1,0.7691,middle,black,forest,no
0,0.7351,youth,red,city,no
1,0.4458,middle,red,city,yes
1,0.6864,youth,green,city,no
1,0.6757,middle,black,city,no
1,0.8942,middle,red,city,no
1,0.6577,senior,red,city,no
1,0.9125,middle,green,forest,yes
1,0.5797,youth,black,forest,no
0,0.6343,youth,black,city,no
0,0.6758,youth,black,city,no
0,0.7875,middle,red,city,yes
0,0.5891,youth,red,city,no
0,0.626,senior,green,city,no
1,0.5285,youth,green,city,no
0,0.6412,youth,black,city,no
1,0.8141,middle,green,city,yes
0,0.7433,senior,black,city,no
1,0.7351,youth,black,forest,no
0,0.6909,middle,red,city,no
0,0.3757,middle,red,city,no
0,0.7551,middle,red,city,no
0,0.7421,youth,green,city,no
1,0.7489,youth,green,city,no
0,0.8795,middle,red,city,no
1,0.7033,youth,green,forest,yes
1,0.6474,youth,green,forest,yes
0,0.7745,middle,red,city,no
1,0.8696,middle,black,forest,no
1,0.808,youth,green,forest,no
0,0.697,middle,red,city,no
0,0.4983,middle,black,city,no
0,0.5474,senior,black,city,no
1,0.7169,youth,red,forest,no
0,0.776,senior,black,city,no
1,0.6448,senior,green,city,no
1,0.7058,middle,red,city,yes
1,0.8382,senior,red,forest,no
0,0.6104,youth,green,city,no
0,0.5801,youth,green,city,no
0,0.4794,middle,red,forest,no
1,0.8635,youth,black,forest,no
0,0.6182,middle,black,city,no
0,0.7986,youth,red,city,no
0,0.6337,middle,red,city,no
0,0.4879,youth,black,city,no
1,0.4152,youth,green,city,yes
0,0.6593,youth,black,city,no
0,0.7924,youth,red,city,no
0,0.5643,youth,green,city,no
1,0.4061,youth,green,city,yes
0,0.6179,middle,green,city,no
1,0.3739,senior,red,city,no
1,0.5707,youth,red,city,no
1,0.6742,middle,red,forest,no
1,0.7209,youth,red,city,no
1,0.9042,youth,red,forest,no
0,0.6503,senior,red,city,no
1,0.6693,middle,green,city,no
1,0.7116,youth,green,forest,no
1,0.7377,youth,black,city,no
1,0.8855,youth,black,forest,no
0,0.5337,youth,black,forest,no
1,0.7364,middle,black,forest,no
1,0.7257,middle,black,forest,no
0,0.7212,youth,red,forest,no
0,0.8392,middle,black,city,no
1,0.8087,youth,green,city,yes
1,0.4759,middle,green,city,no
1,0.7906,youth,red,city,yes
0,0.4754,youth,black,city,no
1,0.7422,youth,green,city,no
0,0.5889,youth,black,city,no
1,0.9435,youth,green,city,yes
1,0.7052,youth,green,city,no
0,0.4825,senior,black,city,no
1,0.8927,middle,red,city,no
0,0.824,middle,black,city,no
0,0.7456,middle,black,city,yes
1,0.589,middle,green,city,no
1,0.6989,senior,black,city,no
1,0.7054,youth,red,forest,no
1,0.7372,youth,green,city,no
1,0.7058,senior,red,forest,no
1,0.8401,senior,green,city,yes
1,0.8899,middle,black,forest,no
1,0.8083,middle,black,forest,no
0,0.8098,youth,black,city,no
1,0.7355,youth,red,forest,yes
0,0.8035,middle,black,forest,no
0,0.4214,middle,black,city,no
1,0.8635,senior,black,city,yes
0,0.8308,middle,black,city,no
1,0.745,middle,red,city,no
0,0.6255,middle,black,city,yes
1,0.5439,youth,red,city,no
1,0.5833,middle,green,forest,no
0,0.713,youth,red,city,no
0,0.7444,youth,black,city,no
1,0.8463,middle,green,city,no
0,0.5357,middle,red,city,no
0,0.6748,youth,red,city,no
0,0.762,senior,black,city,no
0,0.5986,middle,red,city,no
0,0.4653,senior,red,forest,yes
1,0.6596,youth,green,city,no
1,0.5729,senior,green,city,no
0,0.6818,youth,black,city,no
1,0.7449,youth,green,city,no
0,0.8256,senior,black,city,no
0,0.6355,middle,black,city,yes
1,0.7105,middle,green,city,no
1,0.7245,middle,green,forest,yes
1,0.8927,youth,green,city,no
1,0.6448,youth,black,city,no
1,0.7598,middle,red,forest,no
0,0.8538,youth,black,city,no
1,0.7753,youth,green,forest,no
1,0.6555,middle,green,city,no
1,0.7016,middle,black,forest,no
1,0.8214,youth,black,city,no
0,0.7641,middle,black,city,no
0,0.493,senior,black,city,no
1,0.7069,middle,red,city,no
1,0.6763,youth,green,city,yes
1,0.7386,middle,red,city,no
1,0.7514,middle,black,forest,no
1,0.78,middle,green,city,no
1,0.7874,youth,green,city,no
1,0.6367,middle,red,city,no
1,0.611,youth,black,city,no
0,0.5188,middle,green,city,no
1,0.6833,senior,black,forest,no
1,0.6282,middle,black,city,no
1,0.6311,youth,red,city,no
1,0.9043,middle,black,city,no
1,0.5812,youth,green,city,yes
1,0.8733,youth,red,forest,no
1,0.8116,youth,green,forest,no
0,0.4892,senior,black,forest,no
1,0.6239,senior,black,forest,no
1,0.5521,youth,black,city,yes
1,0.7137,middle,green,city,yes
1,0.512,middle,red,forest,no
1,0.7857,youth,black,city,no
1,0.7151,senior,red,city,no
0,0.6679,youth,red,city,no
0,0.5765,senior,green,city,no
0,0.5274,youth,green,city,no
1,0.7529,youth,green,forest,no
0,0.7959,youth,red,city,yes
0,0.6218,middle,red,forest,no
0,0.776,youth,black,forest,no
1,0.9086,middle,black,forest,no
1,0.7901,middle,green,city,no
0,0.3088,youth,black,city,yes
0,0.4853,middle,black,city,no
0,0.6299,middle,black,city,no
1,0.8265,senior,green,city,no
0,0.7816,middle,red,city,no
1,0.6484,youth,green,city,no
0,0.5463,middle,black,city,no
1,0.6903,middle,green,city,no
0,0.6958,youth,black,city,no
1,0.7772,middle,black,forest,no
1,0.4467,middle,green,forest,no
1,0.5202,middle,red,city,no
0,0.3851,middle,black,city,no
1,0.6421,middle,green,forest,yes
1,0.6699,senior,green,city,no
0,0.7351,youth,black,city,no
0,0.6183,youth,red,forest,no
1,0.8853,youth,red,city,no
1,0.5801,middle,black,city,no
1,0.7486,middle,black,forest,no
0,0.6761,youth,red,city,no
0,0.7351,senior,green,city,no
0,0.8186,senior,red,city,no
1,0.8614,senior,red,forest,no
0,0.8847,youth,red,city,no
1,0.5747,middle,red,forest,no
1,0.7179,middle,black,city,no
1,0.6744,senior,green,forest,no
0,0.476,youth,black,city,yes
0,0.8852,youth,red,city,no
0,0.5938,youth,black,city,no
1,0.7483,youth,green,forest,no
0,0.6908,middle,black,city,no
1,0.7107,senior,black,city,no
0,0.6063,youth,green,city,yes
1,0.6068,middle,black,city,yes
1,0.2833,middle,green,city,no
0,0.6258,middle,black,city,no
1,0.7946,middle,red,forest,no
0,0.812,middle,red,forest,no
0,0.6645,middle,black,city,no
1,0.7484,youth,red,city,no
0,0.4372,middle,red,city,no
1,0.7406,youth,black,forest,yes
0,0.4167,middle,black,city,no
1,0.6716,senior,green,forest,no
0,0.9144,middle,black,city,yes
0,0.8056,youth,red,city,no
1,0.7672,middle,black,city,no
0,0.5829,youth,black,city,no
0,0.6093,youth,green,city,no
1,0.6322,middle,green,city,no
0,0.8176,middle,black,city,yes
1,0.7579,senior,red,forest,yes
1,0.7342,youth,green,city,no
0,0.8795,middle,red,city,no
0,0.7777,youth,black,city,no
1,0.7212,youth,black,forest,yes
1,0.7334,middle,red,forest,yes
1,0.6741,senior,black,city,no
1,0.7483,youth,black,city,yes
1,0.5097,youth,black,city,yes
1,0.2894,senior,black,forest,no
1,0.8416,youth,green,city,no
1,0.8535,youth,green,city,no
1,0.6225,youth,green,city,no
0,0.7732,middle,red,city,no
0,0.7958,youth,green,city,no
0,0.8729,middle,red,city,no
0,0.7305,youth,green,city,no
0,0.8702,middle,black,city,no
0,0.4806,middle,black,city,no
0,0.7711,senior,red,city,no
0,0.7384,youth,green,city,no
1,0.5941,senior,green,forest,no
1,0.5515,senior,black,forest,no
1,0.515,youth,green,city,no
1,0.4769,middle,green,forest,no
0,0.6978,youth,black,city,no
1,0.6995,senior,black,city,no
1,0.5922,middle,black,city,no
0,0.8336,senior,red,city,no
0,0.8257,youth,black,city,no
1,0.7398,middle,green,forest,yes
1,0.4818,youth,black,forest,no
0,0.7122,youth,red,city,no
1,0.5308,senior,red,city,no
0,0.4257,senior,red,city,no
0,0.6218,senior,black,city,no
1,0.6425,youth,red,forest,no
1,0.6573,youth,green,city,yes
1,0.8262,youth,green,forest,no
1,0.6838,youth,black,city,no
1,0.7715,middle,black,city,no
0,0.5486,youth,black,city,no
1,0.6321,youth,black,city,no
1,0.5999,youth,green,forest,no
0,0.6284,middle,black,city,no
1,0.5224,middle,green,forest,yes
0,0.7527,middle,red,city,no
0,0.3594,youth,red,city,no
1,0.728,youth,green,city,no
0,0.8355,senior,red,city,no
1,0.8113,middle,black,city,no
0,0.8402,youth,green,city,no
0,0.7884,middle,black,city,no
0,0.7915,youth,red,city,no
0,0.6801,middle,red,city,no
1,0.8953,senior,black,city,no
0,0.5798,youth,green,city,no
0,0.5029,youth,black,city,no
0,0.5027,middle,red,city,no
0,0.8807,middle,black,city,no
0,0.7929,youth,red,city,no
1,0.5302,middle,green,city,yes
1,0.7257,youth,green,forest,no
0,0.3424,senior,black,city,no
1,0.8834,youth,green,city,no
0,0.6482,youth,green,city,no
1,0.5652,senior,green,city,no
0,0.569,youth,green,city,no
1,0.7096,youth,black,city,no
1,0.8139,middle,black,city,no
1,0.5778,middle,green,city,no
1,0.7732,senior,green,forest,no
1,0.8076,senior,black,city,no
0,0.7766,middle,red,city,no
1,0.7447,youth,green,city,no
0,0.6163,youth,green,city,no
0,0.6428,senior,green,city,no
1,0.5483,senior,red,forest,no
0,0.3868,youth,black,forest,no
0,0.6468,middle,red,city,no
1,0.8858,senior,red,city,no
1,0.7757,youth,black,forest,no
1,0.7223,youth,green,city,no
1,0.7817,youth,green,forest,no
0,0.7211,senior,black,city,no
0,0.6342,youth,red,city,no
1,0.894,youth,red,forest,yes
0,0.7308,youth,black,city,no
1,0.6575,middle,green,city,no
1,0.7559,middle,black,city,no
1,0.6732,youth,red,city,no
1,0.728,senior,red,forest,no
1,0.7518,middle,red,forest,no
0,0.8525,youth,black,city,no
0,0.7652,middle,black,city,yes
1,0.7629,middle,red,forest,no
1,0.7898,senior,green,forest,no
0,0.6046,youth,green,city,no
1,0.4999,senior,green,forest,no
1,0.9096,middle,red,city,no
1,0.5978,senior,red,forest,yes
1,0.8576,middle,red,forest,no
1,0.9217,youth,red,city,no
1,0.8498,middle,black,forest,no
0,0.6973,youth,red,forest,yes
1,0.4193,youth,green,city,no
1,0.7367,senior,black,city,no
1,0.5949,youth,black,forest,yes
0,0.6048,youth,black,city,no
1,0.774,senior,black,forest,yes
1,0.6597,middle,black,city,no
1,0.8009,youth,green,city,yes
1,0.7573,senior,black,forest,no
0,0.689,senior,green,city,no
1,0.8868,middle,green,forest,no
1,0.8656,senior,red,forest,no
1,0.7268,youth,green,city,no
1,0.5852,middle,green,city,no
1,0.6516,middle,red,forest,no
1,0.5812,youth,black,city,yes
1,0.8404,youth,red,city,no
1,0.4465,youth,black,city,no
0,0.7818,youth,red,city,no
1,0.6328,senior,green,city,no
0,0.7792,middle,red,forest,no
0,0.653,middle,red,forest,no
0,0.5937,youth,red,city,no
1,0.4808,middle,red,city,no
1,0.7569,youth,red,city,no
1,0.6594,youth,green,city,no
1,0.7991,senior,green,city,no
1,0.7713,youth,black,city,no
1,0.6842,senior,black,city,no
0,0.7401,youth,black,city,no
1,0.8178,youth,green,forest,no
1,0.6322,middle,green,city,no
0,0.9514,senior,red,city,no
0,0.8491,youth,black,city,no
1,0.9312,youth,red,city,no
0,0.8256,youth,red,city,no
1,0.9117,youth,green,forest,no
1,0.7114,senior,red,city,no
0,0.8995,youth,green,city,no
0,0.6051,middle,black,forest,yes
0,0.5993,middle,red,forest,no
1,0.677,youth,green,city,no
0,0.4405,middle,red,city,no
0,0.7601,youth,red,city,no
0,0.6035,youth,black,city,no
1,0.6511,senior,black,city,no
0,0.7158,middle,red,city,no
0,0.7358,youth,green,city,no
1,0.7316,youth,green,forest,no
0,0.5445,middle,black,city,no
0,0.7531,middle,black,forest,no
1,0.5909,youth,green,city,no
1,0.7439,youth,black,city,no
0,0.6201,youth,black,city,yes
1,0.7005,youth,green,forest,no
0,0.8243,middle,red,city,no
1,0.5955,youth,green,forest,no
0,0.6551,youth,green,city,no
0,0.7103,youth,green,city,no
1,0.5971,middle,red,forest,no
1,0.9159,middle,green,city,no
0,0.7899,youth,black,city,no
0,0.594,youth,red,city,no
1,0.6765,senior,green,forest,no
1,0.686,youth,black,city,no
1,0.5484,youth,green,city,no
1,0.6801,youth,black,forest,no
1,0.7645,middle,black,forest,no
0,0.6778,youth,green,city,no
0,0.8378,youth,green,city,no
1,0.759,youth,black,forest,no
0,0.5352,middle,green,city,no
1,0.8013,youth,black,forest,no
1,0.5203,middle,red,forest,no
1,0.5151,senior,green,city,no
0,0.6153,senior,red,forest,no
0,0.7647,youth,green,city,no
1,0.6684,middle,red,forest,no
0,0.662,youth,black,city,no
0,0.7034,youth,red,city,no
0,0.701,youth,black,city,no
1,0.778,middle,red,city,yes
0,0.6058,youth,red,city,no
0,0.6255,youth,red,city,no
0,0.7314,middle,black,city,no
0,0.7473,senior,red,city,no
1,0.4887,youth,green,city,no
1,0.8214,middle,green,city,no
1,0.909,middle,red,forest,no
0,0.8407,middle,black,city,yes
0,0.7297,middle,red,city,no
1,0.6899,youth,red,city,no
1,0.7542,middle,green,forest,no
0,0.6217,youth,black,forest,no
1,0.8055,youth,black,forest,yes
1,0.7423,middle,black,forest,no
1,0.7524,youth,black,forest,no
0,0.7576,middle,red,city,no
1,0.7435,youth,red,city,yes
0,0.8081,senior,black,city,no
1,0.8284,youth,black,city,no
0,0.8846,youth,red,forest,no
0,0.8049,middle,black,city,no
0,0.5886,youth,black,city,yes
0,0.8922,senior,black,city,no
1,0.7734,youth,green,forest,no
1,0.7231,middle,green,city,no
1,0.7519,middle,green,city,no
1,0.6172,youth,red,forest,yes
0,0.7268,youth,black,city,no
0,0.8089,youth,black,city,no
0,0.7953,senior,green,city,yes
1,0.7038,youth,green,forest,no
1,0.645,senior,black,forest,no
0,0.4572,youth,black,forest,no
0,0.7937,youth,green,city,no
1,0.5051,senior,black,city,yes
1,0.7536,middle,black,forest,no
1,0.4896,youth,red,forest,no
1,0.7776,youth,green,forest,no
1,0.7859,middle,black,city,yes
0,0.689,youth,black,city,no
0,0.5822,youth,red,city,no
1,0.6249,youth,black,forest,no
1,0.745,middle,red,city,no
1,0.7738,middle,black,city,no
1,0.6433,youth,red,forest,no
0,0.9469,middle,red,forest,no
1,0.6681,youth,red,city,yes
1,0.6941,middle,green,city,no
1,0.8433,youth,green,city,no
0,0.9305,youth,green,city,no
1,0.7109,senior,red,forest,no
0,0.8011,middle,black,city,no
1,0.5441,youth,green,city,no
1,0.6711,middle,green,city,no
0,0.4951,senior,black,forest,no
0,0.8728,youth,green,city,yes
1,0.6169,youth,black,forest,no
0,0.7662,youth,green,city,no
1,0.8464,youth,black,forest,no
0,0.7526,middle,red,city,no
0,0.6764,middle,black,city,no
1,0.5843,middle,black,forest,no
0,0.836,senior,black,city,no
1,0.7701,youth,black,forest,no
1,0.9196,middle,green,city,no
0,0.6595,youth,black,city,no
0,0.6128,middle,black,forest,no
1,0.719,youth,green,city,no
1,0.8647,senior,black,city,no
0,0.5633,senior,black,forest,no
0,0.8639,youth,black,city,no
1,0.5238,senior,black,forest,no
1,0.6657,youth,red,forest,no
0,0.7202,youth,black,city,yes
0,0.734,middle,black,city,no
0,0.6325,youth,black,city,no
1,0.8574,youth,red,city,no
1,0.6987,youth,black,forest,yes
0,0.7449,youth,red,city,no
0,0.7557,senior,black,city,no
1,0.6437,youth,black,city,no
0,0.5083,youth,red,city,no
1,0.8311,middle,red,city,yes
0,0.8474,youth,red,forest,no
0,0.5464,youth,red,city,no
0,0.6051,middle,black,city,no
1,0.7034,middle,black,city,yes
1,0.8399,youth,black,city,no
1,0.7329,middle,green,city,no
1,0.6703,senior,green,forest,no
1,0.5664,youth,black,forest,no
0,0.5856,youth,black,city,yes
1,0.7326,middle,green,city,no
1,0.6849,middle,green,city,yes
0,0.6243,middle,red,city,no
1,0.6507,youth,black,city,no
1,0.6382,youth,black,city,no
1,0.8649,youth,green,forest,no
0,0.8106,middle,green,city,no
1,0.8744,middle,green,forest,no
0,0.6855,youth,red,city,no
1,0.7334,youth,black,city,no
0,0.67490000000000006,middle,black,city,no
1,0.5649,middle,red,city,yes
1,0.8187,youth,green,forest,no
0,0.7983,middle,black,city,no
0,0.5866,middle,red,forest,no
1,0.6373,youth,green,city,yes
1,0.6508,youth,red,city,no
0,0.8444,middle,black,city,no
1,0.8449,middle,green,forest,no
0,0.5872,youth,green,city,no
0,0.6445,middle,black,city,no
1,0.7075,senior,green,city,yes
0,0.7263,middle,black,city,yes
1,0.8321,middle,red,forest,no
0,0.492,youth,red,city,no
0,0.6224,youth,red,city,no
1,0.7879,middle,black,forest,no
0,0.6405,senior,black,city,no
1,0.7023,middle,green,city,no
0,0.7192,middle,red,city,no
1,0.8185,youth,black,city,no
0,0.6737,middle,red,forest,yes
1,0.8182,middle,black,city,no
1,0.7122,middle,black,forest,no
0,0.7328,youth,black,city,yes
0,0.6725,middle,red,city,no
1,0.6642,youth,green,city,no
0,0.81,senior,black,city,no
1,0.461,middle,green,forest,no
0,0.6921,middle,black,city,no
1,0.9316,middle,black,city,no
1,0.715,youth,green,city,no
1,0.7264,middle,green,forest,no
0,0.7775,youth,black,forest,yes
0,0.8657,youth,red,city,no
0,0.7233,senior,red,forest,no
0,0.6248,middle,black,city,no
0,0.6619,youth,black,city,no
1,0.6977,middle,green,forest,no
1,0.7237,middle,green,city,no
1,0.7511,youth,red,city,no
0,0.8181,senior,red,city,no
1,0.8797,middle,black,city,no
1,0.7448,middle,black,city,no
1,0.7001,youth,green,forest,yes
0,0.827,youth,black,city,no
1,0.7145,middle,black,forest,no
1,0.6562,senior,green,forest,no
0,0.5516,youth,black,city,no
0,0.4555,youth,red,city,no
1,0.6892,middle,green,city,no
1,0.4662,middle,red,city,no
1,0.7929,youth,green,city,no
1,0.4548,youth,green,forest,no
0,0.6813,senior,black,city,yes
1,0.7077,middle,green,city,no
0,0.6196,youth,black,city,no
0,0.7103,youth,black,city,no
1,0.6619,youth,black,forest,no
0,0.6599,middle,black,city,no
1,0.7638,middle,red,forest,no
1,0.9461,youth,red,forest,no
1,0.8237,senior,black,forest,no
0,0.7891,youth,black,forest,no
0,0.5325,youth,black,city,no
1,0.6603,senior,red,city,no
1,0.6634,youth,black,city,no
1,0.6567,youth,green,forest,no
1,0.5461,middle,green,forest,yes
0,0.6242,youth,red,city,no
0,0.735,senior,red,city,no
1,0.7371,youth,black,city,no
0,0.5203,youth,black,city,no
0,0.6635,youth,red,forest,no
1,0.822,youth,red,forest,no
1,0.7751,youth,green,city,no
1,0.695,youth,black,city,no
0,0.5814,youth,red,city,yes
0,0.5974,middle,black,city,no
1,0.6978,youth,black,city,no
0,0.7517,middle,black,city,no
1,0.7904,youth,black,forest,no
0,0.6485,youth,black,city,no
0,0.4995,youth,black,forest,yes
0,0.8174,senior,green,city,yes
1,0.8394,middle,black,forest,no
0,0.5941,senior,red,city,yes
0,0.6376,senior,green,city,no
1,0.7679,youth,green,city,no
1,0.7344,youth,red,forest,no
0,0.6312,middle,black,city,no
1,0.8194,middle,black,forest,no
1,0.6659,youth,black,city,no
0,0.648,senior,black,city,yes
1,0.7742,youth,black,city,no
1,0.8496,youth,black,forest,no
1,0.7693,middle,green,forest,no
0,0.8152,youth,green,city,no
0,0.4204,youth,red,city,no
0,0.5853,youth,black,city,no
1,0.6623,youth,black,forest,no
1,0.5068,senior,black,city,no
0,0.7404,middle,red,forest,no
1,0.7573,senior,green,city,no
1,0.6905,middle,black,forest,no
1,0.7065,senior,green,city,no
1,0.8692,middle,black,forest,no
0,0.7809,youth,red,forest,no
1,0.7007,youth,red,forest,no
1,0.6261,middle,green,forest,no
1,0.4733,youth,red,forest,no
0,0.7876,senior,black,city,no
1,0.4017,senior,red,city,no
0,0.781,youth,red,city,no
1,0.9039,senior,green,city,no
0,0.7144,middle,black,city,no
1,0.7242,middle,red,city,no
1,0.8372,middle,green,city,no
0,0.6236,middle,red,city,no
1,0.6869,middle,black,forest,no
1,0.72,senior,red,forest,no
1,0.7313,senior,red,city,no
1,0.7294,youth,green,city,no
0,0.5994,youth,red,city,no
0,0.6751,senior,red,city,no
0,0.6801,senior,black,forest,yes
1,0.764,middle,green,city,no
0,0.6621,middle,black,city,no
1,0.5284,middle,green,city,no
1,0.5958,middle,black,city,no
1,0.605,youth,red,city,no
0,0.508,middle,red,forest,no
0,0.7733,senior,red,city,no
0,0.7917,youth,black,city,yes
1,0.6961,youth,black,forest,no
1,0.7428,youth,green,forest,no
0,0.6312,youth,black,city,no
0,0.6623,youth,black,city,no
1,0.7631,youth,black,forest,yes
0,0.63,middle,red,city,no
0,0.3161,youth,black,city,no
0,0.6076,middle,black,city,no
0,0.7019,youth,black,city,no
1,0.4236,youth,green,city,no
1,0.7493,middle,green,city,yes
1,0.814,youth,red,city,yes
0,0.7359,youth,green,city,no
0,0.5928,senior,black,forest,no
0,0.5881,senior,green,city,no
0,0.7677,middle,black,city,no
0,0.6158,senior,black,city,no
0,0.8236,middle,green,city,yes
1,0.7287,youth,green,city,no
1,0.7815,middle,black,city,no
0,0.6513,middle,black,city,no
0,0.5885,middle,green,city,no
1,0.5944,youth,black,forest,yes
0,0.7423,middle,green,city,no
0,0.9248,middle,black,city,no
0,0.8371,middle,black,city,no
1,0.7247,middle,black,forest,no
1,0.8923,middle,green,forest,no
0,0.7892,senior,black,city,no
1,0.6193,youth,red,forest,no
0,0.7922,middle,green,city,no
1,0.6919,youth,black,city,no
1,0.9131,middle,black,city,no
1,0.694,senior,green,city,no
1,0.7612,middle,green,city,yes
0,0.7717,youth,black,city,no
0,0.8705,youth,red,city,no
1,0.8537,middle,red,forest,no
1,0.796,middle,black,city,yes
1,0.702,youth,red,city,no
1,0.7849,senior,red,city,no
1,0.7878,middle,red,city,no
1,0.6561,senior,green,city,no
0,0.7865,middle,black,city,no
0,0.6418,youth,red,city,no
0,0.6722,senior,black,city,yes
1,0.8732,youth,green,city,yes
1,0.7669,middle,red,city,no
0,0.6638,youth,black,city,no
0,0.6972,middle,black,city,yes
0,0.7708,middle,red,city,no
1,0.5366,middle,green,forest,no
0,0.5914,middle,green,city,yes
1,0.7082,middle,green,forest,no
1,0.5268,youth,black,forest,no
1,0.6533,youth,red,forest,yes
1,0.7294,middle,green,forest,no
0,0.7658,middle,red,city,no
1,0.6773,youth,black,city,no
1,0.8295,youth,green,city,no
1,0.362,youth,green,forest,no
1,0.7323,youth,green,city,no
1,0.7143,youth,green,forest,no
1,0.5912,middle,green,city,no
0,0.6743,middle,red,city,no
0,0.7895,youth,green,city,no
1,0.6093,youth,red,city,no
0,0.5798,youth,black,city,no
1,0.3799,youth,red,forest,no
1,0.7222,middle,green,forest,no
1,0.8029,youth,green,city,no
1,0.7365,senior,red,city,no
1,0.7935,youth,green,city,no
0,0.8653,middle,red,city,no
0,0.7452,youth,black,city,no
1,0.6635,youth,green,city,no
1,0.6931,middle,red,forest,no
1,0.8601,middle,red,city,no
0,0.699,middle,red,city,no
1,0.6775,youth,green,city,no
0,0.73,senior,black,city,no
1,0.936,youth,green,forest,no
1,0.626,youth,black,forest,no
0,0.5267,senior,black,city,no
1,0.7172,youth,red,city,no
1,0.833,middle,black,city,no
1,0.6717,middle,black,forest,no
0,0.7892,youth,red,city,no
1,0.5339,senior,black,forest,no
1,0.8283,youth,green,city,no
1,0.6133,senior,black,forest,no
1,0.6847,youth,green,city,no
1,0.6773,senior,red,forest,no
0,0.6127,senior,black,city,no
0,0.6368,middle,black,forest,no
1,0.5311,middle,green,forest,yes
